budget;id;original_language;popularity;release_date;revenue;runtime;spoken_languages;tagline;title_x;vote_average;vote_count;movie_id;title_y;;;;;;;;
4361898;321;en;2.080741;2003-06-06;3031801;92.0;['English', 'Français', 'Italiano'];Things change. Family doesn't.;Mambo Italiano;5.6;28;321;Mambo Italiano;;;;;;;;
5000000;4997;en;7.79068;2003-10-23;2466444;104.0;['English'];Sex, drugs, murder. Welcome to L.A.;Wonderland;6.2;73;4997;Wonderland;;;;;;;;
6500000;925;en;15.580335;1989-06-30;37295445;120.0;['English'];It's the hottest day of the summer. You can do nothing, you can do something, or you can...;Do the Right Thing;7.6;292;925;Do the Right Thing;;;;;;;;
0;27451;en;5.336243;2001-01-01;0;99.0;['English'];Passion, Seduction, Deception.;Harvard Man;4.8;15;27451;Harvard Man;;;;;;;;
3850000;73532;fr;10.787322;2011-05-17;0;93.0;['Français'];;Le Havre;6.8;97;73532;Le Havre;;;;;;;;
0;979;fr;32.476098;2002-05-22;792;97.0;['Français'];Time destroys everything.;Irreversible;7.1;538;979;Irreversible;;;;;;;;
5500000;193722;ja;3.21392;2013-10-05;0;100.0;['日本語'];M For Father;R100;5.4;31;193722;R100;;;;;;;;
2200000;7913;hi;5.206967;2006-01-26;11502151;157.0;['हिन्दी'];A Generation Awakens;Rang De Basanti;7.2;97;7913;Rang De Basanti;;;;;;;;
0;253253;en;1.5846;2014-05-15;0;90.0;['English'];;Animals;6.2;9;253253;Animals;;;;;;;;
8000000;51995;en;3.653305;2011-07-15;0;96.0;['English'];Faith alone doesn’t cut it anymore;Salvation Boulevard;5.6;28;51995;Salvation Boulevard;;;;;;;;
0;13173;en;3.865122;2007-08-03;0;96.0;['Español', 'English'];If He'd meant the commandments literally, He'd have written them in stone.;The Ten;4.9;57;13173;The Ten;;;;;;;;
0;22908;en;1.391958;1999-08-23;0;90.0;['English'];;A Room for Romeo Brass;7.3;18;22908;A Room for Romeo Brass;;;;;;;;
0;70670;en;20.821846;2011-08-04;15699707;100.0;['Dansk', 'English', 'Norsk', 'Pусский'];The hunt is on.;Headhunters;7.1;399;70670;Headhunters;;;;;;;;
0;84204;en;9.451228;2012-08-10;0;94.0;['English'];For the locals on Erin Island, it's last orders.;Grabbers;6.0;140;84204;Grabbers;;;;;;;;
0;25248;en;;;;;;;;;;;;;;;;;;;
 It's the fictional tale of a wayward 9th grader; who is secretly living on his own while his widowed; hospitalized mother remains immersed in a coma. Frequently in trouble with Father Fitzpatrick (Gordon Pinsent); Catholic school; winning the Boston Marathon.  Coached by a younger priest and former runner; Father Hibbert (Campbell Scott); whose cynicism has been lifted by the boy's pure hope; Ralph applies himself to his unlikely mission;" fending off naysayers and getting help along a very challenging path from sundry allies and friends.""";1.688495;['Alliance Atlantis Communications', 'Amaze Film + Television', 'Running Miracles Productions'];['Canada'];2004-09-11;0;;['Adam Butcher', 'Campbell Scott', 'Michael Kanev', 'Gordon Pinsent', 'Tamara Hope', 'Keir Gilchrist'];['Deirdre Bowen', 'Seaton McLean', 'Rene Ohashi', 'Ken Watkins', 'Andrew Lockington', 'Michael McGowan', 'Michael McGowan', 'Andrea Mann', 'Teza Lawrence', 'Michael Souther', 'Matthew Davies', 'Jill Carter', 'Anne Dixon', 'Jenny Lewis', 'Erica Milo'];['Alliance Atlantis Communications', 'Amaze Film + Television', 'Running Miracles Productions'];['Canada'];['English'];['Adam Butcher', 'Campbell Scott', 'Michael Kanev', 'Gordon Pinsent', 'Tamara Hope', 'Keir Gilchrist'];['Deirdre Bowen', 'Seaton McLean', 'Rene Ohashi', 'Ken Watkins', 'Andrew Lockington', 'Michael McGowan', 'Michael McGowan', 'Andrea Mann', 'Teza Lawrence', 'Michael Souther', 'Matthew Davies', 'Jill Carter', 'Anne Dixon', 'Jenny Lewis', 'Erica Milo']
5500000;230266;en;5.033065;2014-09-07;5000000;120.0;['English'];Love is a foolish game;Miss Julie;5.9;45;230266;Miss Julie;;;;;;;;
5100000;16633;en;5.934016;1980-10-02;0;103.0;['English'];Beyond fantasy. Beyond obsession. Beyond time itself... he will find her.;Somewhere in Time;7.2;102;16633;Somewhere in Time;;;;;;;;
0;63006;hi;0.075817;2011-04-22;0;130.0;['English', 'हिन्दी'];Goa. Paradise on Earth. But every Paradise has a few snakes.;Dum Maaro Dum;5.4;7;63006;Dum Maaro Dum;;;;;;;;
5000000;91586;en;48.375848;2013-09-12;0;106.0;['English', 'ภาษาไทย'];It will take what you love most.;Insidious: Chapter 2;6.5;1211;91586;Insidious: Chapter 2;;;;;;;;
4000000;215;en;42.187986;2005-10-28;152925093;92.0;['English'];Oh Yes... There Will Be Blood.;Saw II;6.3;1251;215;Saw II;;;;;;;;
15000000;333371;en;53.698683;2016-03-10;108286421;103.0;['English'];Monsters come in many forms.;10 Cloverfield Lane;6.8;2468;333371;10 Cloverfield Lane;;;;;;;;
5000000;9012;en;14.752587;2002-10-21;64282312;87.0;['English'];Do not attempt this at home.;Jackass: The Movie;6.1;345;9012;Jackass: The Movie;;;;;;;;
4900000;345911;en;48.170508;2016-07-21;44107032;81.0;['English'];;Lights Out;6.3;1129;345911;Lights Out;;;;;;;;
5000000;72571;en;29.15813;2011-10-19;205703818;83.0;['English'];It Runs In The Family;Paranormal Activity 3;5.9;669;72571;Paranormal Activity 3;;;;;;;;
5000000;242512;en;56.30466;2014-10-24;103590271;89.0;['English'];Keep telling yourself it's just a game;Ouija;4.9;983;242512;Ouija;;;;;;;;
5000000;10072;en;;;;;;;;;;;;;;;;;;;
5500000;211954;es;9.59729;2013-07-20;99067206;115.0;['Español', 'English'];Life doesn't care if you're ready.;Instructions Not Included;7.5;205;211954;Instructions Not Included;;;;;;;;
5000000;82990;en;20.326337;2012-10-17;142817992;95.0;['English'];It's closer than you think;Paranormal Activity 4;5.2;563;82990;Paranormal Activity 4;;;;;;;;
4100000;29912;en;4.028875;1953-09-16;36000000;135.0;['English'];The first motion picture in CinemaScope--the modern miracle you see without glasses!;The Robe;6.4;42;29912;The Robe;;;;;;;;
5000000;11843;en;6.470766;1975-05-21;41833347;113.0;['English'];;The Return of the Pink Panther;6.7;137;11843;The Return of the Pink Panther;;;;;;;;
11000000;11284;en;16.856231;1991-09-05;34872033;89.0;['English'];They saved the best for last.;Freddy's Dead: The Final Nightmare;5.1;272;11284;Freddy's Dead: The Final Nightmare;;;;;;;;
8000000;504;en;19.683187;2003-11-16;60378584;110.0;['English'];The first female serial killer of America;Monster;7.0;485;504;Monster;;;;;;;;
5000000;173;en;9.358197;1954-12-23;28200000;127.0;['English'];The mightiest motion picture of them all!;20,000 Leagues Under the Sea;6.8;157;173;20,000 Leagues Under the Sea;;;;;;;;
5000000;227348;en;19.984477;2014-01-01;86362372;84.0;['English'];You're one of us now.;Paranormal Activity: The Marked Ones;5.2;449;227348;Paranormal Activity: The Marked Ones;;;;;;;;
5000000;1955;en;30.271066;1980-10-02;26010864;124.0;['English'];I am not an animal! I am a human being! I... am... a man!;The Elephant Man;7.9;719;1955;The Elephant Man;;;;;;;;
5000000;152532;en;59.454473;2013-09-07;55198285;117.0;['English', '日本語'];Sometimes it takes a hustler to change the world;Dallas Buyers Club;7.9;2886;152532;Dallas Buyers Club;;;;;;;;
3300000;243940;en;20.304235;2015-01-29;64110728;83.0;['English'];Evil will rise.;The Lazarus Effect;5.1;505;243940;The Lazarus Effect;;;;;;;;
9000000;77;en;60.715151;2000-10-11;39723096;113.0;['English'];Some memories are best forgotten.;Memento;8.1;4028;77;Memento;;;;;;;;
5000000;157547;en;35.871248;2013-09-08;44030246;104.0;['English'];You see what it wants you to see;Oculus;6.3;1050;157547;Oculus;;;;;;;;
5000000;2295;en;18.077963;2006-05-25;26888376;97.0;['English'];With No Power Comes No Responsibility;Clerks II;6.9;398;2295;Clerks II;;;;;;;;
5000000;71;en;20.428237;2000-05-18;110000000;110.0;['English'];Inside every one of us is a special talent waiting to come out. The trick is finding it.;Billy Elliot;7.4;750;71;Billy Elliot;;;;;;;;
4600000;147773;en;32.14444;2013-06-06;23198652;103.0;['English'];We've all been there.;The Way Way Back;7.1;688;147773;The Way Way Back;;;;;;;;
0;16096;en;3.673566;1991-10-23;0;94.0;['English'];;House Party 2;4.7;21;16096;House Party 2;;;;;;;;
3500000;24266;en;3.656491;1982-03-02;20659423;104.0;['English'];The story of a boy suddenly alone in the world. The men who challenge him. And the girl who helps him become a man.;The Man from Snowy River;6.8;37;24266;The Man from Snowy River;;;;;;;;
0;16508;en;1.88484;1999-03-26;0;77.0;['English'];You'll Dig Doug!;Doug's 1st Movie;5.4;22;16508;Doug's 1st Movie;;;;;;;;
5000000;2895;en;4.227807;1997-10-09;0;134.0;['English'];The hardest soul to save was his own.;The Apostle;6.1;38;2895;The Apostle;;;;;;;;
0;15660;en;3.102862;1981-09-18;0;129.0;['English'];The meanest mother of them all;Mommie Dearest;6.5;54;15660;Mommie Dearest;;;;;;;;
10000000;59968;en;15.688439;2011-08-26;17273593;90.0;['English'];Everybody has one;Our Idiot Brother;5.9;365;59968;Our Idiot Brother;;;;;;;;
5000000;323677;en;22.9951;2016-02-19;24804129;134.0;['English'];The incredible true story of gold medal champion Jesse Owens;Race;7.1;478;323677;Race;;;;;;;;
0;19848;en;5.769822;1998-04-08;0;104.0;['English'];Here, we get down and dirty.;The Players Club;6.4;14;19848;The Players Club;;;;;;;;
5000000;256274;en;26.510558;2014-08-14;40100000;93.0;['English'];The only way out is down.;As Above, So Below;6.1;766;256274;As Above, So Below;;;;;;;;
0;235271;en;7.544515;2014-10-10;0;105.0;['English'];Every Woman Needs an Escape;Addicted;5.4;63;235271;Addicted;;;;;;;;
0;45153;en;1.126941;1997-09-07;0;109.0;['English'];The secrets that hold us together can also tear us apart.;Eve's Bayou;6.1;27;45153;Eve's Bayou;;;;;;;;
5000000;284293;en;35.307577;2014-12-05;43884652;99.0;['English'];;Still Alice;7.5;1104;284293;Still Alice;;;;;;;;
5000000;24973;en;4.079111;1954-08-25;15000000;139.0;['ελληνικά', 'English'];To Nefer, shameless temptress of Babylon, he surrendered his parents' hope of immortality!;The Egyptian;6.0;11;24973;The Egyptian;;;;;;;;
5000000;21610;en;7.058868;1981-03-17;19905359;99.0;['English', 'Français'];A terrorist holds New York in a grip of fear - and only Stallone can take him on.;Nighthawks;6.4;86;21610;Nighthawks;;;;;;;;
5000000;10283;en;12.904615;1989-07-28;14000000;100.0;['English'];The Big Apple's in BIG trouble!;Friday the 13th Part VIII: Jason Takes Manhattan;4.8;191;10283;Friday the 13th Part VIII: Jason Takes Manhattan;;;;;;;;
5000000;8346;en;18.115566;2002-02-22;368744044;95.0;['ελληνικά', 'English'];Love is here to stay... so is her family.;My Big Fat Greek Wedding;6.2;671;8346;My Big Fat Greek Wedding;;;;;;;;
5000000;122081;en;62.554173;2013-01-24;31724284;94.0;['English'];A little sun can bring out your dark side.;Spring Breakers;5.0;1551;122081;Spring Breakers;;;;;;;;
5000000;10987;en;9.483717;1995-09-29;15116634;88.0;['English'];Haddonfield is ready to celebrate Halloween.... so is Michael Myers!;Halloween: The Curse of Michael Myers;5.0;170;10987;Halloween: The Curse of Michael Myers;;;;;;;;
5000000;1391;es;16.890285;2001-06-08;33616692;106.0;['Español'];Life has its ways of teaching. Life has its ways to confuse us. Life has its ways to move us. Life has its ways to amaze. Life has its ways to hurt us. Life has its ways to heal. Life has its ways to inspire.;Y Tu Mamá También;7.3;315;1391;Y Tu Mamá También;;;;;;;;
4000000;747;en;49.12486;2004-04-09;30039392;99.0;['English'];A romantic comedy. With zombies.;Shaun of the Dead;7.5;2420;747;Shaun of the Dead;;;;;;;;
0;14745;en;8.309894;2008-10-31;0;82.0;['English', 'Pусский'];Her past is yet to come.;The Haunting of Molly Hartley;4.3;48;14745;The Haunting of Molly Hartley;;;;;;;;
5000000;26748;en;5.960149;1996-06-21;13269963;135.0;['English', 'Español'];John Sayles invites you to return to the scene of the crime.;Lone Star;6.9;77;26748;Lone Star;;;;;;;;
5000000;11357;en;9.302349;1988-10-21;17768757;88.0;['English'];Horror has returned to Haddonfield.;Halloween 4: The Return of Michael Myers;5.9;209;11357;Halloween 4: The Return of Michael Myers;;;;;;;;
5000000;24913;en;8.190888;1986-03-27;0;89.0;['English'];Childish pranks turn into a bloody battle for survival!;April Fool's Day;5.8;73;24913;April Fool's Day;;;;;;;;
0;13776;en;5.87193;1982-04-02;0;110.0;['English'];Suddenly, life was more than French fries, gravy, and girls.;Diner;6.9;83;13776;Diner;;;;;;;;
5000000;14854;en;8.452666;1983-04-14;12232628;107.0;['English', 'Español'];The 'Mad Dog' Criminal...The 'Lone Wolf' Lawman...The Ultimate Showdown.;Lone Wolf McQuade;5.5;67;14854;Lone Wolf McQuade;;;;;;;;
5000000;50357;en;17.028252;2011-07-20;25562924;86.0;['Český', 'English'];There's a reason we've never gone back to the moon.;Apollo 18;5.0;356;50357;Apollo 18;;;;;;;;
5000000;13090;en;19.336367;2008-01-18;16174377;102.0;['English', 'Español'];life's a messy business.;Sunshine Cleaning;6.5;255;13090;Sunshine Cleaning;;;;;;;;
5000000;192141;en;38.006982;2015-08-26;54418872;103.0;['Français', 'English', 'ภาษาไทย'];No rescue. No refuge.;No Escape;6.7;777;192141;No Escape;;;;;;;;
0;16441;en;6.377523;1982-08-20;14056528;118.0;['English'];Born with the courage of an eagle, the strength of a black tiger, and the power of a god.;The Beastmaster;6.0;97;16441;The Beastmaster;;;;;;;;
5000000;29996;en;0.835617;1959-12-25;12200000;139.0;['English'];Only once in 3000 years...anything like...;Solomon and Sheba;5.4;8;29996;Solomon and Sheba;;;;;;;;
20000000;351819;en;14.947588;2016-01-28;21164799;92.0;['English'];Way shadier than gray.;Fifty Shades of Black;4.3;331;351819;Fifty Shades of Black;;;;;;;;
0;14834;en;5.1299;2009-01-09;0;99.0;['English', 'Français'];;Not Easily Broken;6.3;9;14834;Not Easily Broken;;;;;;;;
4;22649;en;1.199451;1932-12-08;25;89.0;['English'];Every woman who has loved will understand;A Farewell to Arms;6.2;28;22649;A Farewell to Arms;;;;;;;;
0;378200;en;3.810827;2016-03-11;0;96.0;['English'];t's what everyone's looking for;The Perfect Match;5.2;42;378200;The Perfect Match;;;;;;;;
5500000;20455;en;3.7387;2000-03-17;0;82.0;['Deutsch', 'English'];;Digimon: The Movie;6.2;72;20455;Digimon: The Movie;;;;;;;;
0;13193;en;9.85123;2004-01-21;0;92.0;['English'];;Saved!;6.3;147;13193;Saved!;;;;;;;;
8000000;11042;fr;3.03091;2003-05-21;3432342;99.0;['English', 'Français'];A provocative new comedy about sex, friendship, and all other things that invade our lives.;The Barbarian Invasions;6.7;77;11042;The Barbarian Invasions;;;;;;;;
0;10786;en;3.199904;1976-03-11;0;106.0;['English'];Love is the greatest adventure of all.;Robin and Marian;6.6;50;10786;Robin and Marian;;;;;;;;
5000000;12484;en;2.739307;2001-04-27;0;90.0;['English'];The night... has an appetite.;The Forsaken;4.9;47;12484;The Forsaken;;;;;;;;
5000000;17339;en;5.348446;1978-11-01;7230000;118.0;['English', 'Español'];;Force 10 from Navarone;6.4;91;17339;Force 10 from Navarone;;;;;;;;
5000000;11959;en;4.070044;1989-07-21;0;97.0;['English'];"A lot of TV stations have forgotten what ""quality"" means, but not Channel 62. They NEVER knew what it meant.";UHF;6.7;89;11959;UHF;;;;;;;;
0;9900;en;9.974681;2006-01-06;6538177;94.0;['English', 'Português'];A movie that proves you're never too old to come of age.;Grandma's Boy;6.6;220;9900;Grandma's Boy;;;;;;;;
5000000;14662;en;6.308298;1998-08-14;0;91.0;['English'];Growing Up is Hard to Do;Slums of Beverly Hills;6.5;44;14662;Slums of Beverly Hills;;;;;;;;
5000000;335;it;49.333137;1968-12-21;5321508;175.0;['English'];There were three men in her life. One to take her... one to love her... and one to kill her.;Once Upon a Time in the West;8.1;1128;335;Once Upon a Time in the West;;;;;;;;
5000000;15745;en;4.149628;2001-07-13;5476060;94.0;['English'];Welcome to disorganized crime.;Made;6.3;55;15745;Made;;;;;;;;
5000000;17431;en;46.114184;2009-06-12;9760104;97.0;['Español', 'English'];The last place you'd ever expect to find yourself.;Moon;7.6;1794;17431;Moon;;;;;;;;
0;21014;en;3.562563;2006-05-12;0;90.0;['English', 'עִבְרִית'];A 13-year-old boy uses his upcoming bar mitzvah to reconcile the strained relationship between his father and grandfather.;Keeping Up with the Steins;5.2;18;21014;Keeping Up with the Steins;;;;;;;;
5000000;78394;en;4.498368;2010-05-14;4074023;41.0;['English'];The T-Rex of the Seas come alive.;Sea Rex 3D: Journey to a Prehistoric World;5.9;11;78394;Sea Rex 3D: Journey to a Prehistoric World;;;;;;;;
5000000;10217;en;7.673124;1997-05-14;3263585;112.0;['English', 'Español'];There is no such thing as the simple truth.;The Sweet Hereafter;6.8;103;10217;The Sweet Hereafter;;;;;;;;
4000000;46332;fr;4.992475;2010-05-18;41424067;120.0;['العربية', 'Français'];In the face of terror, their greatest weapon was faith...;Of Gods and Men;6.5;91;46332;Of Gods and Men;;;;;;;;
5000000;13996;en;6.174435;2008-08-06;4040588;110.0;['Français', 'English', 'Deutsch'];Based on a true story of love, victory, and fermentation;Bottle Shock;6.6;60;13996;Bottle Shock;;;;;;;;
0;3028;en;0.805312;1982-11-10;0;87.0;['English'];The comedy that examines modern living through chemistry;Jekyll and Hyde ... Together Again;4.6;5;3028;Jekyll and Hyde ... Together Again;;;;;;;;
5000000;1024;en;8.753409;1994-09-02;3049135;99.0;['English'];From a secret world no one could see... came a crime no one could believe.;Heavenly Creatures;7.0;294;1024;Heavenly Creatures;;;;;;;;
5000000;343795;en;3.943706;2015-09-11;4842699;121.0;['English', 'Português'];Hope lives;90 Minutes in Heaven;5.4;40;343795;90 Minutes in Heaven;;;;;;;;
5000000;45658;en;9.169411;2010-10-15;2614773;97.0;['English'];Lost is a good place to find yourself;Everything Must Go;6.0;208;45658;Everything Must Go;;;;;;;;
5000000;16148;en;2.732031;1998-01-30;1980338;116.0;['English'];The world's most private detective.;Zero Effect;6.0;55;16148;Zero Effect;;;;;;;;
5000000;4553;en;;;;;;;;;;;;;;;;;;;
5000000;36351;en;6.063868;1992-08-21;0;103.0;['English'];He was a good man in a deadly business. She was his only way out.;Light Sleeper;5.7;15;36351;Light Sleeper;;;;;;;;
5000000;245916;en;21.343093;2014-10-09;2450846;112.0;['English'];Can you keep a national secret?;Kill the Messenger;6.6;355;245916;Kill the Messenger;;;;;;;;
5000000;27585;en;10.095184;2010-12-16;5129058;91.0;['English'];The only way out is through.;Rabbit Hole;6.9;165;27585;Rabbit Hole;;;;;;;;
5000000;1415;en;4.129165;2003-09-05;742898;98.0;['English'];'Til death do they party...;Party Monster;5.9;58;1415;Party Monster;;;;;;;;
5000000;313922;en;30.001024;2016-04-15;3220371;95.0;['English'];One way in. No way out.;Green Room;6.7;683;313922;Green Room;;;;;;;;
5000000;14474;en;6.759235;2006-03-30;0;88.0;['English'];One woman's story is about to climax.;The Oh in Ohio;5.8;27;14474;The Oh in Ohio;;;;;;;;
5000000;199933;en;1.731035;2014-09-12;846704;99.0;['English'];Who is John Galt?;Atlas Shrugged Part III: Who is John Galt?;3.9;15;199933;Atlas Shrugged Part III: Who is John Galt?;;;;;;;;
7000000;13685;en;11.700578;1996-02-21;560069;91.0;['Español', 'English'];They're not really criminals, but everyone's got to have a dream.;Bottle Rocket;6.8;281;13685;Bottle Rocket;;;;;;;;
